stock,cluster_id,anomaly_score,sector_id,x,y
CME UW Equity,0,0.15427411368731916,4,6.778091907639207,-2.2308352830982656
AKAM UW Equity,1,0.13340354321497874,7,-3.3317837300058373,-2.2792052816079647
APH UN Equity,1,0.14418974473540425,7,-3.4967795897640945,-2.324871561358717
HAL UN Equity,0,0.19270476863489364,3,7.150084229996106,-2.0810303752755552
FCX UN Equity,0,0.18385920518042553,8,6.924053090464364,-2.252739089472966
JKHY UW Equity,1,0.1350995373497447,4,-3.7080944284059183,-1.7706533251253065
NVDA UW Equity,4,0.5195239004161701,7,0.1970852068566349,-21.209296237800764
LVS UN Equity,2,0.2465843486093617,1,17.427848115282195,-2.263575068109224
IRM UN Equity,0,0.18992994045787234,9,6.912634511868795,-1.97085709121802
TGT UN Equity,2,0.22644959630297873,2,17.211187466637494,-1.985127748909258
CTSH UW Equity,0,0.1506647789906383,7,6.688126684232354,-1.81039720448544
MMM UN Equity,0,0.16760562904723406,6,6.808669350545176,-1.9995532641093736
PFE UN Equity,0,0.19919061532851062,5,6.888803426733418,-1.925305931012782
CPAY UN Equity,1,0.13493323760970213,4,-3.5293925251669878,-2.036570514847097
ROST UW Equity,2,0.2282743606059575,1,17.24179263141466,-1.8609297635177384
HUM UN Equity,0,0.16969510967443405,5,6.791812732748312,-1.9747906333042087
PNR UN Equity,1,0.12754150541106385,6,-3.5994715950712495,-2.026669584406756
ETR UN Equity,0,0.16520780488425532,10,6.795064101843672,-1.9628928090119149
ZBRA UW Equity,1,0.14628621387574467,7,-3.2353896194200416,-1.9292705010241191
ES UN Equity,0,0.17171661578723407,10,6.687891392659098,-2.118137852756573
NTRS UW Equity,0,0.14907177503404256,4,6.6179197745743465,-1.8334592160386265
EME UN Equity,0,0.158294662686383,6,6.466280998788683,-1.911738868146419
AWK UN Equity,0,0.15593353789131914,10,6.860595967769385,-1.3389595783964903
CHRW UW Equity,0,0.16827254788493615,6,6.974539800699807,-1.4437473670964212
CFG UN Equity,1,0.14656060496,4,-3.31117289602646,-1.6298093015498072
ABT UN Equity,0,0.16875418652851062,5,6.754433994223689,-1.7154588916621993
GLW UN Equity,0,0.15771966588723405,7,6.733095980188196,-1.9775192693111092
FTNT UW Equity,2,0.23587435526255318,7,17.527462516714053,-2.097164942580586
PH UN Equity,0,0.1535283088817021,6,6.273888853108904,-2.0396922719693644
EQIX UW Equity,0,0.16426426428212765,9,6.572581425866918,-1.4386381027873865
CSGP UW Equity,0,0.17265003582638294,9,6.788399614211574,-1.6455709718589107
DDOG UW Equity,2,0.2793723530297872,7,18.119204773128832,-1.815694896350968
DOV UN Equity,1,0.14683759790604256,6,-3.3800539336328153,-1.593175066383207
